Date,Open,High,Low,Close,Volume,Sentiment,Prediction
2020-01-30,45.324495601307895,46.035429430060965,45.05180595605247,46.0062141418457,14822600,0.0,44.769386291503906
2020-01-31,45.76274703326014,45.77248422506132,44.64278050768378,44.769386291503906,20069900,0.0,45.314754486083984
2020-02-03,45.1881524276906,45.606922227157085,45.003112363002025,45.314754486083984,15383500,0.0,46.37628936767578
2020-02-04,45.98673854835085,46.463938952160674,45.8796108656396,46.37628936767578,13947300,0.0,47.18461227416992
2020-02-05,47.06774740347567,47.33069243377092,46.89244823990067,47.18461227416992,17042300,0.0,47.4183464050293
2020-02-06,47.4183464050293,47.54495219379041,46.96062407116121,47.4183464050293,9814800,0.0,46.71714782714844
2020-02-07,47.33069116818806,47.49625313605624,46.61975734161799,46.71714782714844,16807500,0.0,47.59364318847656
2020-02-10,46.73662914711368,47.613121286925825,46.629501463176474,47.59364318847656,19012700,0.0,47.84685516357422
2020-02-11,48.100063015451205,48.41170516317709,47.583906404855355,47.84685516357422,23168300,0.0,48.62595748901367
2020-02-12,48.139016199289976,48.96681490579337,48.10980091072806,48.62595748901367,31686200,-0.6597,46.08412551879883
2020-02-13,45.91856725577757,46.4249829515293,45.363454456720866,46.08412551879883,47044700,0.0,45.74326705932617
2020-02-14,45.928303416502665,45.9867377101166,45.26606294914733,45.74326705932617,26747200,0.0,45.373191833496094
2020-02-18,45.59718439235694,45.62639968240523,45.08102778781097,45.373191833496094,18546300,0.0,45.08102798461914
2020-02-19,45.47057880887748,45.58744739971566,44.7012143520636,45.08102798461914,27626400,0.0,45.62639617919922
2020-02-20,44.886247072621245,45.7335238545742,44.701210724743525,45.62639617919922,20416700,0.0,45.090763092041016
2020-02-21,45.50953290218534,45.62639777255413,44.84729244498348,45.090763092041016,20028700,0.0,42.850833892822266
2020-02-24,43.8247164812955,44.48695693866268,42.850833892822266,42.850833892822266,35295900,0.0,41.62374496459961
2020-02-25,42.89952882378991,43.05534989495313,40.9712416749948,41.62374496459961,48024700,0.6369,41.05889129638672
2020-02-26,41.847737559580466,42.24702928698454,40.84463593019567,41.05889129638672,38513200,0.0,38.994258880615234
2020-02-27,40.201871183453314,41.00045459131736,38.965039877354826,38.994258880615234,51442900,0.0,38.88713073730469
2020-02-28,37.68925563987903,39.490936881480124,37.34839451642266,38.88713073730469,80194000,0.0,40.09474563598633
2020-03-02,39.101388633989764,40.11422373417198,37.903509743510206,40.09474563598633,48864300,0.0,38.994258880615234
2020-03-03,40.1823930863021,40.80568104993952,38.67287585022091,38.994258880615234,49294700,0.0,40.30900192260742
2020-03-04,39.65650233627222,40.367436218500444,38.76052837458315,40.30900192260742,30022100,0.0,38.53653335571289
2020-03-05,39.12086141711464,39.45198164259355,38.263847422401035,38.53653335571289,30255900,0.0,38.6436653137207
2020-03-06,37.0075421025096,38.90661408499401,36.812764822114445,38.6436653137207,48605600,0.0,36.96858215332031
2020-03-09,35.936268987558904,38.526796523348494,35.34220001439653,36.96858215332031,61535300,0.0,39.0332145690918
2020-03-10,38.22489026559353,39.10138605070405,36.880931300113104,39.0332145690918,50536500,-0.4215,36.08235168457031
2020-03-11,38.00090170692336,38.13724468443865,35.42011118086675,36.08235168457031,63594300,0.0,32.33290481567383
2020-03-12,33.5989515212886,34.88447632576728,32.13812754210213,32.33290481567383,51855300,0.0,36.65694046020508
2020-03-13,34.26119015643454,36.695896655811254,32.45950883292268,36.65694046020508,53859600,0.0,32.82958221435547
2020-03-16,32.36211900276615,36.02391973281685,31.553798360351507,32.82958221435547,44211300,0.0,34.57283020019531
2020-03-17,33.79372491052827,35.30324210583324,32.7224518865524,34.57283020019531,41572400,0.0,36.15052032470703
2020-03-18,32.878274261919366,36.725111195435424,32.4400300730298,36.15052032470703,56904300,0.0,36.7251091003418
2020-03-19,36.08234678289589,38.29306055890134,35.20585474005165,36.7251091003418,58319700,0.0,34.67021560668945
2020-03-20,37.27048382047796,37.465261064012225,34.47544207822211,34.67021560668945,48582500,0.0,33.69633483886719
2020-03-23,34.58256781326027,34.88447274203463,32.85879896416492,33.69633483886719,39823400,0.0772,37.59186935424805
2020-03-24,35.459067656952094,37.669781750620935,34.61179077926843,37.59186935424805,48235600,0.0,36.6861572265625
2020-03-25,37.64056548200711,38.90661216964755,36.5205989611709,36.6861572265625,42873900,0.0,39.52015686035156
2020-03-26,36.97832273338089,39.8512733709255,36.39399095662564,39.52015686035156,38473300,0.0,37.806121826171875
2020-03-27,38.18593544165594,39.10138745340446,37.406830113090265,37.806121826171875,31278600,0.0,39.266944885253906
2020-03-30,38.41966809043453,39.432506853820435,37.94246399699036,39.266944885253906,27120300,0.0,38.2833251953125
2020-03-31,39.08190860615771,39.364331728236735,38.08854793814039,38.2833251953125,26014200,0.4404,37.328922271728516
2020-04-01,37.17309748746687,37.845078866859566,36.88093344711094,37.328922271728516,26790700,0.0,39.128021240234375
2020-04-02,37.20111452470174,39.275490159911946,36.837362606531585,39.128021240234375,28180500,0.0,38.400516510009766
2020-04-03,39.14768310160061,39.609748872230014,37.88929568406221,38.400516510009766,21235200,0.0,40.73050308227539
2020-04-06,39.77687920058008,40.97628212392547,39.10835990726861,40.73050308227539,31641400,0.0,39.95384216308594
2020-04-07,41.939737356760766,42.018388453678135,39.90468710265794,39.95384216308594,30366100,0.0,41.03527069091797
2020-04-08,40.474891022316896,41.487503230205284,40.179956920620405,41.03527069091797,22683500,0.0,40.50438690185547
2020-04-09,41.37935969198131,41.48750307058842,40.1602939926246,40.50438690185547,27650200,0.0,40.524051666259766
2020-04-13,40.34709044717028,40.75999745818526,39.84569907631981,40.524051666259766,19592000,0.0,42.057708740234375
2020-04-14,41.202398718598005,42.09703428727965,40.82881352224912,42.057708740234375,22882400,0.0,40.81898498535156
2020-04-15,41.48750429992239,41.65463225341976,40.53388038790121,40.81898498535156,18428800,-0.2263,40.799320220947266
2020-04-16,41.05492876979406,41.08442480448866,39.99316527805058,40.799320220947266,26178000,0.0,41.76277542114258
2020-04-17,41.53665914682786,41.92007386198284,41.03527153861533,41.76277542114258,30701500,0.0,41.82176208496094
2020-04-20,41.21222736936314,42.55909920035042,41.08442496957146,41.82176208496094,23438800,0.0,39.8653564453125
2020-04-21,41.12374758268802,41.28104600607368,39.72772079363632,39.8653564453125,31661000,0.0,41.054927825927734
2020-04-22,40.57320302371327,41.37935794807618,40.415904593356856,41.054927825927734,18337400,0.0,40.917293548583984
2020-04-23,41.18273536194512,41.83159187784218,40.82881294413027,40.917293548583984,16100200,0.0,41.802101135253906
2020-04-24,41.1335818214501,41.93973680275045,40.946791094174884,41.802101135253906,14641700,0.0,42.332984924316406
2020-04-27,41.9790624922514,42.490283366312994,41.86108959832663,42.332984924316406,17937900,0.0,41.77260971069336
