Date,Open,High,Low,Close,Volume,Sentiment,Change,Prediction
2019-09-03,349.97322628064137,351.16911261866863,346.51411373749704,350.2796325683594,4272200,0.0,0.0,352.3649597167969
2019-09-04,353.50151920518965,353.84743648280494,350.28948621217216,352.3649597167969,2737100,0.0,2.0853271484375,356.09088134765625
2019-09-05,355.932777045802,360.4493663434683,354.93456644409144,356.09088134765625,3643300,0.0,3.725921630859375,358.7593688964844
2019-09-06,357.38559264846697,360.6470595532566,354.92469092658604,358.7593688964844,3022600,0.0,2.668487548828125,354.5886535644531
2019-09-09,353.7980114011722,356.71353076920263,350.5859786011125,354.5886535644531,4183300,0.0,-4.17071533203125,365.17352294921875
2019-09-10,354.80607920017496,365.17352294921875,354.36132413953715,365.17352294921875,4547200,0.0,10.584869384765625,378.4664306640625
2019-09-11,364.43230547181764,379.01988623368266,363.7009599321909,378.4664306640625,8437000,0.0,13.29290771484375,371.2418212890625
2019-09-12,379.2274158690665,379.51403647712937,369.93723455001657,371.2418212890625,4495300,0.0,-7.224609375,375.3235778808594
2019-09-13,372.98126951750123,377.2903206539453,372.6452149233146,375.3235778808594,3628900,0.0,4.081756591796875,374.4241943359375
2019-09-16,373.7224971622007,377.1717165384546,370.6191648776474,374.4241943359375,3055500,0.0,-0.899383544921875,379.7117004394531
2019-09-17,373.9893320888593,380.80871869013856,373.386442563594,379.7117004394531,3269500,0.0,5.287506103515625,381.8959045410156
2019-09-18,378.77281651157256,382.2220361610757,375.36310786015304,381.8959045410156,4186400,0.0,2.1842041015625,379.94891357421875
2019-09-19,381.6290659699697,383.98123709852734,378.42689565250873,379.94891357421875,2928800,0.0,-1.946990966796875,374.9579162597656
2019-09-20,379.62274746596086,380.2355298562797,373.5050878422204,374.9579162597656,6643000,0.0,-4.990997314453125,372.6254577636719
2019-09-23,372.2103510180995,375.6596006388505,370.0459627910403,372.6254577636719,2674900,0.0,-2.33245849609375,377.1914978027344
2019-09-24,375.1061616365466,377.428714593985,370.92556631315745,377.1914978027344,3533300,0.0,4.5660400390625,381.6883544921875
2019-09-25,380.4134160581407,386.4322679680335,378.6245632152149,381.6883544921875,4705500,0.0,4.496856689453125,382.37030029296875
2019-09-26,382.57783859247786,383.6946425678044,378.85186106477056,382.37030029296875,2520400,0.0,0.68194580078125,378.3873596191406
2019-09-27,383.65511067831414,385.137587461328,376.8554790077866,378.3873596191406,2730800,0.0,-3.982940673828125,376.0252685546875
2019-09-30,378.5257113422288,379.28670517806654,372.289428536917,376.0252685546875,3183300,0.0,-2.362091064453125,370.55987548828125
2019-10-01,377.2409134163189,378.37747284534413,370.2534993855283,370.55987548828125,2943800,0.0,-5.46539306640625,363.06842041015625
2019-10-02,367.5059879379869,368.63265457068417,359.5203630504826,363.06842041015625,3698300,0.0,-7.491455078125,367.7234191894531
2019-10-03,361.9318610700503,367.90130915871816,358.98669326421947,367.7234191894531,2623900,0.0,4.654998779296875,371.31103515625
2019-10-04,367.9013264464495,371.73600460093013,367.3775191827334,371.31103515625,2008400,0.0,3.587615966796875,372.1412048339844
2019-10-07,369.69016575311724,373.73238206588286,368.7018479213095,372.1412048339844,1931800,0.0,0.830169677734375,369.7297058105469
2019-10-08,366.7153183358692,372.9318459245276,364.3334989100435,369.7297058105469,4030200,0.0,-2.4114990234375,370.57965087890625
2019-10-09,371.60750988325657,373.44576659845194,369.1367152696711,370.57965087890625,2774100,0.0,0.849945068359375,366.6659240722656
2019-10-10,369.33439434422655,370.16457772279796,366.0037378387857,366.6659240722656,2723700,0.0,-3.913726806640625,370.5401306152344
2019-10-11,368.6425471285827,372.536521755105,365.75664582121095,370.5401306152344,3935400,0.0,3.87420654296875,368.8204345703125
2019-10-14,369.87794186989225,374.2759682063856,368.32627566333866,368.8204345703125,2124500,0.0,-1.719696044921875,366.6263732910156
2019-10-15,368.22744334774586,369.16635734944145,366.20140386332884,366.6263732910156,2836600,0.0,-2.194061279296875,368.0792236328125
2019-10-16,365.8950495463596,373.01095040136386,364.9264871585464,368.0792236328125,3657100,0.0,1.452850341796875,364.74859619140625
2019-10-17,368.0693599684539,369.43321331433015,364.74859619140625,364.74859619140625,2397100,0.0,-3.33062744140625,339.9813537597656
2019-10-18,364.6893009806788,365.03521827398527,339.9813537597656,339.9813537597656,13544300,0.0,-24.767242431640625,327.1924743652344
2019-10-21,329.0011127515458,330.33531759523845,320.6102744813556,327.1924743652344,15493100,0.0,-12.78887939453125,333.0631103515625
2019-10-22,332.1439820037884,337.49078510976904,330.55277460589116,333.0631103515625,7949700,0.0,5.870635986328125,336.522216796875
2019-10-23,340.96964697480723,346.7018782508268,332.56894552760184,336.522216796875,10960800,0.0,3.4591064453125,340.52490234375
2019-10-24,337.7082206067982,341.70100299534016,333.8241085431184,340.52490234375,5382700,0.0,4.002685546875,335.86004638671875
2019-10-25,338.9139751276224,339.35870006969503,334.9409180120343,335.86004638671875,4058000,0.0,-4.66485595703125,336.89776611328125
2019-10-28,337.51051830463786,340.94987500068896,335.52398993628213,336.89776611328125,3234500,0.0,1.0377197265625,344.8537292480469
2019-10-29,336.2158411639569,345.6345087699359,335.2571716733538,344.8537292480469,6113600,0.0,7.955963134765625,342.01727294921875
2019-10-30,342.58062136268967,345.91124769327996,339.2598577010792,342.01727294921875,3997600,0.0,-2.836456298828125,335.9391174316406
2019-10-31,340.6731682854974,342.0172660578537,335.4844996746456,335.9391174316406,3868400,0.0,-6.078155517578125,341.1574401855469
2019-11-01,336.6111720549116,341.1574401855469,335.53390922048317,341.1574401855469,3538200,0.0,5.21832275390625,346.9884948730469
2019-11-04,342.4125786057095,347.34430496694455,342.0073646859405,346.9884948730469,3703000,0.0,5.8310546875,354.1044006347656
2019-11-05,351.08015051450633,357.385592879035,349.06397371397804,354.1044006347656,5468900,0.0,7.11590576171875,350.05230712890625
2019-11-06,354.66773466973075,355.20143476209995,349.0046926045575,350.05230712890625,3815700,0.0,-4.052093505859375,355.1966857910156
2019-11-07,354.01372162500064,357.2743208351131,352.9500428644524,355.1966857910156,2834500,0.0,5.144378662109375,348.92401123046875
2019-11-08,354.2920668742903,354.8885242429554,348.47666061969943,348.92401123046875,3218200,0.0,-6.272674560546875,364.78961181640625
2019-11-11,346.9756163897338,367.56311889555906,343.5161878787789,364.78961181640625,11483400,0.0,15.8656005859375,360.7337341308594
2019-11-12,364.3223680553088,364.9386961823936,357.88071373395235,360.7337341308594,5769700,0.0,-4.055877685546875,360.3559875488281
2019-11-13,359.7297088406723,364.45161488441556,358.9841447285023,360.3559875488281,3453700,0.0,-0.37774658203125,365.26678466796875
2019-11-14,360.95245716612067,366.3006420996766,359.3420434830671,365.26678466796875,5339600,0.0,4.910797119140625,369.481689453125
2019-11-15,367.81163310263963,371.27106154614364,367.11576112139653,369.481689453125,5493100,0.0,4.21490478515625,367.2748107910156
2019-11-18,369.4717615316211,373.3785101641943,365.72403987828307,367.2748107910156,3823800,0.0,-2.206878662109375,364.8293762207031
2019-11-19,371.3008824931381,372.613052288758,359.4712408473791,364.8293762207031,6670200,0.0,-2.4454345703125,368.71624755859375
2019-11-20,363.8352842307857,368.79576104836127,363.5867628617756,368.71624755859375,3774800,0.0,3.886871337890625,364.2726745605469
2019-11-21,367.56309497159526,368.5671309835078,364.0937464605269,364.2726745605469,2703800,0.0,-4.443572998046875,369.1437072753906
2019-11-22,366.0918574983644,371.3406277440173,364.44167192189826,369.1437072753906,3915700,0.0,4.87103271484375,370.9231262207031
2019-11-25,370.3167182924612,372.0861892630233,367.01637749974975,370.9231262207031,3324400,0.0,1.7794189453125,371.3008728027344
2019-11-26,371.44997955549496,372.5533998630043,369.1635647772024,371.3008728027344,2859000,0.0,0.37774658203125,365.8234558105469
2019-11-27,367.7718548525464,369.63078984199853,364.63054110241916,365.8234558105469,4145000,0.0,-5.4774169921875,364.01422119140625
2019-11-29,365.32642133260265,366.1216775979497,364.0142211914063,364.01422119140625,1390900,0.0,-1.809234619140625,353.07928466796875
2019-12-02,364.9088961865412,365.20714004221884,353.0594138790898,353.07928466796875,4794500,0.0,-10.9349365234375,349.99761962890625
2019-12-03,350.00757019206065,353.4570481904535,345.55405610172096,349.99761962890625,4683500,0.0,-3.0816650390625,346.7767639160156
2019-12-04,352.6021204144968,353.18862718815774,346.75689312841166,346.7767639160156,3014200,0.0,-3.220855712890625,343.6354675292969
2019-12-05,348.14862418278153,348.34745341713415,343.54600347496273,343.6354675292969,4719600,0.0,-3.14129638671875,351.9957275390625
2019-12-06,345.6832786096905,352.30389161401826,345.0569998970122,351.9957275390625,2856100,0.0,8.360260009765625,349.13275146484375
2019-12-09,350.5841381022248,351.50863031382863,347.5024670597976,349.13275146484375,2844600,0.0,-2.86297607421875,345.84234619140625
2019-12-10,348.07903861044144,349.32164550990547,345.3950259098487,345.84234619140625,2920900,0.0,-3.2904052734375,347.929931640625
2019-12-11,340.07666210815313,347.9597529927109,336.49794817243304,347.929931640625,7369100,0.0,2.08758544921875,344.24188232421875
2019-12-12,346.1902814439928,348.993609884037,338.98316144264624,344.24188232421875,5970000,0.0,-3.68804931640625,339.6492004394531
2019-12-13,344.2517907441467,347.2439977568517,339.08256443305254,339.6492004394531,4526300,0.0,-4.592681884765625,325.0659484863281
2019-12-16,326.5868980409919,334.2413682900284,324.4993124878837,325.0659484863281,16488200,0.0,-14.583251953125,325.0659484863281
2019-12-17,320.1551638406385,328.99259822520025,318.7137277752093,325.0659484863281,13526400,0.0,0.0,328.72418212890625
2019-12-18,326.7757830653986,333.2671600932545,326.19922683025715,328.72418212890625,7029300,0.0,3.658233642578125,331.5274963378906
2019-12-19,330.93103900270023,332.8297458455648,329.0224119345874,331.5274963378906,5492600,0.0,2.803314208984375,326.0600280761719
2019-12-20,332.6408689108496,333.51566896206,326.0600280761719,326.0600280761719,9489400,0.0,-5.46746826171875,335.5535583496094
2019-12-23,334.7583020608384,338.57558685368804,332.22339609543354,335.5535583496094,9534800,0.0,9.4935302734375,331.03045654296875
2019-12-24,337.5019625634313,337.7405333647857,330.65269921610394,331.03045654296875,4120100,0.0,-4.523101806640625,327.96868896484375
2019-12-26,330.7322453356656,331.38831504394153,327.3523304952681,327.96868896484375,4593400,0.0,-3.061767578125,328.1874084472656
2019-12-27,328.2470511515558,331.6766279965737,327.2231442784636,328.1874084472656,4124000,0.0,0.218719482421875,324.4695129394531
2019-12-30,328.54526970517907,328.67450567881485,323.78359149252714,324.4695129394531,4525500,0.0,-3.7178955078125,323.83331298828125
2019-12-31,323.4853769842606,324.6385198431698,321.4077418604176,323.83331298828125,4958800,0.0,-0.636199951171875,331.34857177734375
2020-01-02,326.6067647321629,331.3783931275678,325.76181636345586,331.34857177734375,4544400,0.0,7.5152587890625,330.7919006347656
2020-01-03,328.6744936661724,332.9093076033588,328.3464284624592,330.7919006347656,3875900,0.0,-0.556671142578125,331.7660827636719
2020-01-06,327.35234074728356,332.87945366202536,325.9407563358288,331.7660827636719,5355000,0.0,0.97418212890625,335.28515625
2020-01-07,332.28302896113917,342.1542906959309,328.7540072336429,335.28515625,9898600,0.0,3.519073486328125,329.41009521484375
2020-01-08,330.434002028855,332.05436618843447,327.6505748656441,329.41009521484375,8239200,0.0,-5.87506103515625,334.3507080078125
2020-01-09,332.9689449605014,339.7088433277258,330.0860727875837,334.3507080078125,8175600,0.0,4.94061279296875,327.96868896484375
2020-01-10,333.57531519513043,335.7026726455669,327.5014675842298,327.96868896484375,7161700,0.0,-6.38201904296875,328.26690673828125
2020-01-13,330.4340057926857,332.12396323486524,328.1277202099949,328.26690673828125,5648500,0.0,0.2982177734375,330.3843078613281
2020-01-14,328.80371562438256,333.36656423377207,326.33837276847987,330.3843078613281,6945300,0.0,2.117401123046875,327.8493957519531
2020-01-15,330.38433205642025,331.1398164302177,327.7400609054219,327.8493957519531,4578300,0.0,-2.534912109375,330.036376953125
2020-01-16,329.09198361917976,330.9012264604849,327.36228460446,330.036376953125,4024100,0.0,2.186981201171875,322.2328186035156
2020-01-17,330.4241040030188,330.53343884956024,321.0896263110014,322.2328186035156,11061700,0.0,-7.803558349609375,311.5165710449219
2020-01-21,320.69199121267803,324.66833324795715,303.9416443216483,311.5165710449219,19318000,0.0,-10.71624755859375,307.17242431640625
