Date,Open,High,Low,Close,Volume,Sentiment,Prediction
2020-01-30,98.28259928376887,99.00716633928931,96.64489281591884,97.45878601074219,7065100,-0.11315,95.5828628540039
2020-01-31,97.37938147214108,97.71684587822212,95.20568784417347,95.5828628540039,8780300,-0.4588,98.5307388305664
2020-02-03,98.26275283658315,100.16845289235856,97.83595471832918,98.5307388305664,9727700,0.0,100.6250228881836
2020-02-04,101.15108235208497,102.01459863686814,100.50592137170514,100.6250228881836,6559600,-0.5267,99.7912826538086
2020-02-05,101.00219856334262,101.21063379116063,98.78880197209259,99.7912826538086,6108300,0.24695,99.52328491210938
2020-02-06,100.14859814186207,100.77390379903643,99.41411105005085,99.52328491210938,5641800,0.0,98.69947814941406
2020-02-07,99.06671793307915,99.65232817289629,98.23297700224927,98.69947814941406,4121800,-0.07655,99.275146484375
2020-02-10,98.48110863786954,99.76150290053853,98.26274576899257,99.275146484375,4213900,0.0,99.275146484375
2020-02-11,99.32477716278461,99.60269078769043,98.69947150674649,99.275146484375,4871800,0.3399,102.23296356201172
2020-02-12,99.98979156159116,102.31236962297393,99.692030191851,102.23296356201172,8075600,0.0,102.60020446777344
2020-02-13,101.7466082975112,102.9674442246358,100.92278750509419,102.60020446777344,5386800,0.0,102.76893615722656
2020-02-14,102.7590085071337,103.11632818469451,101.68704947445126,102.76893615722656,4305300,-0.5144333333333333,101.24040985107422
2020-02-18,102.23296288882986,102.61013031704866,100.85331477215583,101.24040985107422,4916200,0.0,101.69697570800781
2020-02-19,101.89549084420884,102.6200502667527,101.6672003307222,101.69697570800781,6200500,0.0,101.76646423339844
2020-02-20,101.69698582196285,101.86571802508085,99.80121341131833,101.76646423339844,6427600,0.0,99.50343322753906
2020-02-21,101.24040088986519,101.31980694327596,98.88804767247257,99.50343322753906,5750900,0.0,95.19576263427734
2020-02-24,94.82851529518075,96.34712018584266,94.54067401414481,95.19576263427734,8364200,0.0,92.20817565917969
2020-02-25,95.63248049666166,96.03943086346179,91.93026202945204,92.20817565917969,9602100,0.0,91.31487274169922
2020-02-26,92.38683176086836,93.94513961236163,91.3049450917315,91.31487274169922,9308400,0.0,87.89056396484375
2020-02-27,89.32976266768081,92.36697217515706,87.84093328988614,87.89056396484375,12825700,0.0,88.96051788330078
2020-02-28,85.62624166575834,89.05009944279152,84.75037442693997,88.96051788330078,16565700,0.0,92.24504089355469
2020-03-02,89.17949391554075,92.70288114191955,87.49743047110191,92.24504089355469,14102000,0.0,90.50324249267578
2020-03-03,92.304745268512,94.53423784139625,90.14493145751895,90.50324249267578,14767600,0.0,93.3498306274414
2020-03-04,91.6478568205281,93.3796886180487,90.41367085577673,93.3498306274414,6904400,0.0,90.15489196777344
2020-03-05,90.83170089702826,91.2497279315005,89.5178962218381,90.15489196777344,8851100,0.0,87.9453125
2020-03-06,87.9453125,88.97047732451529,85.47694820937072,87.9453125,12336400,0.0,83.71525573730469
