Date,Open,High,Low,Close,Volume,Sentiment,Change,Prediction
2019-09-03,154.2100067138672,155.32000732421875,151.75999450683594,152.72999572753906,4953800,0.0,0.0,152.4600067138672
2019-09-04,154.08999633789062,154.9199981689453,152.32000732421875,152.4600067138672,3604500,0.0,-0.269989013671875,153.77000427246094
2019-09-05,154.63999938964844,154.74000549316406,151.9499969482422,153.77000427246094,5065400,0.0,1.30999755859375,151.07000732421875
2019-09-06,153.97000122070312,154.0500030517578,150.77000427246094,151.07000732421875,4722300,0.0,-2.6999969482421875,149.5399932861328
2019-09-09,151.66000366210938,152.14999389648438,148.08999633789062,149.5399932861328,6265500,0.0,-1.5300140380859375,149.64999389648438
2019-09-10,148.77000427246094,151.66000366210938,147.74000549316406,149.64999389648438,6249700,0.0,0.1100006103515625,154.08999633789062
2019-09-11,150.08999633789062,154.64999389648438,149.0399932861328,154.08999633789062,6242400,0.0,4.44000244140625,154.75
2019-09-12,155.0399932861328,156.8000030517578,154.41000366210938,154.75,4993500,0.0,0.660003662109375,152.97999572753906
2019-09-13,154.32000732421875,154.91000366210938,152.74000549316406,152.97999572753906,3763500,0.0,-1.7700042724609375,153.00999450683594
2019-09-16,151.64999389648438,154.10000610351562,151.36000061035156,153.00999450683594,2592300,0.0,0.029998779296875,152.82000732421875
2019-09-17,153.0,153.4499969482422,151.72999572753906,152.82000732421875,3028500,0.0,-0.1899871826171875,152.77000427246094
2019-09-18,152.35000610351562,152.91000366210938,150.57000732421875,152.77000427246094,2951200,0.0,-0.0500030517578125,153.60000610351562
2019-09-19,153.52000427246094,154.25,152.77000427246094,153.60000610351562,2947000,0.0,0.8300018310546875,155.1999969482422
2019-09-20,154.69000244140625,156.8800048828125,153.6199951171875,155.1999969482422,11733000,0.0,1.5999908447265625,154.64999389648438
2019-09-23,154.14999389648438,155.1999969482422,152.9600067138672,154.64999389648438,3642200,0.0,-0.5500030517578125,152.0500030517578
2019-09-24,154.27999877929688,156.27000427246094,151.08999633789062,152.0500030517578,4120800,0.0,-2.5999908447265625,152.99000549316406
2019-09-25,152.0500030517578,153.2100067138672,148.89999389648438,152.99000549316406,3445000,0.0,0.94000244140625,152.33999633789062
2019-09-26,152.4199981689453,153.39999389648438,151.83999633789062,152.33999633789062,3837300,0.0,-0.6500091552734375,148.25999450683594
2019-09-27,153.1199951171875,153.14999389648438,146.75,148.25999450683594,5858200,0.0,-4.0800018310546875,148.44000244140625
2019-09-30,147.9499969482422,148.97000122070312,147.41000366210938,148.44000244140625,3671200,0.0,0.1800079345703125,147.69000244140625
2019-10-01,149.49000549316406,150.16000366210938,147.25,147.69000244140625,3172900,0.0,-0.75,144.22000122070312
2019-10-02,146.05999755859375,146.5,143.1999969482422,144.22000122070312,4432400,0.0,-3.470001220703125,147.0
2019-10-03,144.0,147.05999755859375,142.0800018310547,147.0,3660900,0.0,2.779998779296875,148.02999877929688
2019-10-04,148.27999877929688,148.9199981689453,146.2100067138672,148.02999877929688,3259000,0.0,1.029998779296875,148.8000030517578
2019-10-07,147.27999877929688,149.3300018310547,147.0,148.8000030517578,2704700,0.0,0.7700042724609375,145.91000366210938
2019-10-08,147.5399932861328,148.33999633789062,145.80999755859375,145.91000366210938,2613200,0.0,-2.8899993896484375,147.0500030517578
2019-10-09,147.27000427246094,147.85000610351562,146.61000061035156,147.0500030517578,2273000,0.0,1.1399993896484375,146.41000366210938
2019-10-10,146.83999633789062,147.55999755859375,145.50999450683594,146.41000366210938,2687400,0.0,-0.6399993896484375,149.3699951171875
2019-10-11,148.13999938964844,150.7100067138672,148.08999633789062,149.3699951171875,4663900,0.0,2.959991455078125,149.3699951171875
2019-10-14,149.39999389648438,150.27999877929688,148.8000030517578,149.3699951171875,1556900,0.0,0.0,152.74000549316406
2019-10-15,149.66000366210938,152.97000122070312,149.6199951171875,152.74000549316406,3942600,0.0,3.3700103759765625,146.97000122070312
2019-10-16,147.25999450683594,150.85000610351562,145.82000732421875,146.97000122070312,8988600,0.0,-5.7700042724609375,146.1699981689453
2019-10-17,147.5800018310547,148.0399932861328,145.50999450683594,146.1699981689453,5024400,0.0,-0.8000030517578125,144.08999633789062
2019-10-18,146.3000030517578,146.44000244140625,142.39999389648438,144.08999633789062,6080000,0.0,-2.0800018310546875,144.5500030517578
2019-10-21,144.10000610351562,145.19000244140625,143.0,144.5500030517578,3358000,0.0,0.4600067138671875,142.3300018310547
2019-10-22,145.0500030517578,145.9600067138672,142.13999938964844,142.3300018310547,4460500,0.0,-2.220001220703125,145.1300048828125
2019-10-23,142.11000061035156,145.57000732421875,141.49000549316406,145.1300048828125,4761400,0.0,2.8000030517578125,148.1199951171875
2019-10-24,146.58999633789062,148.7899932861328,146.39999389648438,148.1199951171875,5280100,0.0,2.989990234375,150.49000549316406
2019-10-25,147.0500030517578,150.66000366210938,146.3000030517578,150.49000549316406,4991400,0.0,2.3700103759765625,154.7899932861328
2019-10-28,151.1999969482422,154.9199981689453,149.42999267578125,154.7899932861328,7576700,0.0,4.29998779296875,155.08999633789062
2019-10-29,154.77999877929688,156.1300048828125,154.4199981689453,155.08999633789062,5477000,0.0,0.3000030517578125,158.27999877929688
2019-10-30,155.74000549316406,158.4199981689453,155.00999450683594,158.27999877929688,4724500,0.0,3.19000244140625,156.49000549316406
2019-10-31,156.55999755859375,158.27999877929688,155.2100067138672,156.49000549316406,4578300,0.0,-1.7899932861328125,159.74000549316406
