Date,Open,High,Low,Close,Volume,Sentiment,Prediction
2020-01-30,122.50572313864505,123.75247252562373,122.14249328288122,123.64448547363281,5894400,0.5994,122.33883666992188
2020-01-31,123.68375406027867,124.62618038518738,122.18176187090108,122.33883666992188,6612900,0.0516,122.81986236572266
2020-02-03,122.3781026104795,123.6444825727735,122.21120876784813,122.81986236572266,6052300,0.0,123.35980224609375
2020-02-04,123.4088825042205,125.0188617696576,123.06529073837822,123.35980224609375,6512200,0.0,124.4887466430664
2020-02-05,123.60522709163688,124.73417040507213,123.10456052001832,124.4887466430664,6125400,0.0,124.81270599365234
2020-02-06,124.57710128267567,125.74531327983321,124.2825897766508,124.81270599365234,9102700,0.0,123.77210998535156
2020-02-07,124.86179205731361,124.94032196675427,123.742660333094,123.77210998535156,5915100,0.0,123.86045837402344
2020-02-10,124.1451508274386,124.50838067967283,123.45796731211827,123.86045837402344,5216100,0.4215,121.88726043701172
2020-02-11,123.95863009233223,123.95863009233223,121.75963528767157,121.88726043701172,6105700,0.0,121.19024658203125
2020-02-12,121.41603973092182,121.7007321839845,120.60123107109474,121.19024658203125,6031700,0.0,122.67261505126953
2020-02-13,121.46513430939545,122.98675717408726,121.25897175372036,122.67261505126953,7159000,0.0,123.83101654052734
2020-02-14,122.99657722216986,123.84083558843435,122.50572968316675,123.83101654052734,5889100,0.0,122.58426666259766
2020-02-18,123.52669303545258,123.87028481361754,122.54499796084465,122.58426666259766,6767600,0.0,123.14382934570312
2020-02-19,122.5646253721175,124.15497404783483,122.36828935820917,123.14382934570312,4734000,0.0,124.26295471191406
2020-02-20,123.17327266436274,124.43966011123963,122.83949247019734,124.26295471191406,6094600,-0.148,124.3807601928711
2020-02-21,123.82119431236913,125.72569260124122,123.6739460462414,124.3807601928711,8723900,0.0,121.04299926757812
2020-02-24,122.96712061286867,124.27276930056462,120.88592446890691,121.04299926757812,7533900,-0.743,119.20722961425781
2020-02-25,120.76812114073735,121.69091687975623,118.66729434361085,119.20722961425781,8903200,0.0,117.96047973632812
2020-02-26,119.19741009553029,120.14965548377711,117.65614918055786,117.96047973632812,6894200,0.0,111.42239379882812
2020-02-27,116.93952295460045,117.72487454039623,111.35367544144925,111.42239379882812,13298900,0.0,111.15733337402344
2020-02-28,107.45633885568519,111.15733337402344,104.71740877808476,111.15733337402344,22788600,0.0,117.37145233154297
2020-03-02,111.11805994683064,117.59724547804413,110.48977574318197,117.37145233154297,12399800,0.0,116.00690460205078
2020-03-03,117.53835400397875,119.60972371072049,114.99575987850349,116.00690460205078,12510900,0.0,122.22103118896484
